ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045321	leukocyte activation	42/387	707/13345	0.0594059405940594	2.04850717629903	4.95075517363791	7.72207968146896e-06	0.000547276210493888	0.000431308383638183	MCUB/TSPAN32/GPR137B/SMARCD3/UNC13D/IL11/MFNG/SMAD7/ELF4/PTGDS/CCR6/HAVCR1/ZAP70/SOX4/TNFSF9/TNFSF14/RAC2/ZBTB46/THEMIS2/SYT11/DYSF/ANXA3/DOCK11/PTPRJ/IL18/EPHB1/FZD7/BATF/LAPTM5/CD3D/AXL/LY6D/WNT10B/CD8B/CLCF1/PRF1/SOCS3/PLA2G2A/SLC39A10/PLCG2/SIRPA/NRARP	42
GO:0060485	mesenchyme development	21/387	242/13345	0.0867768595041322	2.99234416042027	5.40525497353071	7.75409992496933e-06	0.000547276210493888	0.000431308383638183	SOX8/PAX6/SEMA3A/SEMA6A/JAG1/SMAD7/RGCC/ENG/DKK1/RBM24/NRP2/SOX4/LOXL2/OSR1/NOTCH1/GREM1/GDNF/NKX2-5/WT1/S100A4/SLC39A10	21
GO:0048583	regulation of response to stimulus	130/387	3201/13345	0.0406123086535458	1.40044252966813	4.49063673150803	9.4111965769188e-06	0.000652780066016281	0.000514455972589463	TENM1/CD9/MVP/RRAGD/LTBP1/DKK3/RASGRF1/TSPAN32/NGFR/ARHGAP10/LMCD1/SEMA3A/CACNG4/GPR137B/DUSP13B/SMARCD3/P2RX5/MMP2/DOCK3/LTBP4/NLRP1/SEMA6A/IL11/MFNG/BIRC7/JAG1/SMAD7/ELF4/ACP5/RGCC/NCALD/TNNT1/BBC3/GRIN2D/SERPINE1/TLE4/ENG/DKK1/RAB34/AIP/TRPV4/ARFGEF3/CCR6/MDFI/ZAP70/APC2/CHD5/DUSP4/BICC1/ARHGAP9/SOX4/EREG/TNFSF14/RAC2/CHAC1/THEMIS2/EPS8L1/SYT11/CHI3L1/ETS1/KLF4/IER3/DUSP5/MAP3K12/GATA6/GPR161/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/SESN3/IL18/SLC7A11/GRAP/TNIK/APCDD1/EPHB1/FZD7/BATF/NBL1/ZFYVE28/SQSTM1/LAPTM5/INHBB/ITGA2/JAM3/GREM1/CD3D/AXL/KLK6/DDIT4/GDNF/NPNT/ATOH8/AGPAT2/WNT10B/CD8B/EGFL7/CLCF1/METRNL/GRIN1/HIC1/NKX2-5/SOCS3/FAM110C/RASA3/ISG15/PLA2G2A/CLDN4/S100A4/SLC39A10/MAGEA3/PDGFA/PLCG2/SIRPA/NRARP/ARC/EPS8L3/ALPK2/RASGEF1A/TGM2/SAMD5/HSPA1B/HSPA1A/GPSM3/GRIN2B/ARHGAP23	130
GO:0061138	morphogenesis of a branching epithelium	15/387	137/13345	0.109489051094891	3.77553329938324	5.64309948769155	1.02007466447359e-05	0.000695552605962249	0.000548165011488754	SOX8/CTSZ/TMEM59L/ENG/AREG/NOTCH1/SPINT1/GREM1/GDNF/NPNT/SOCS3/WT1/PDGFA/NRARP/TGM2	15
GO:0042221	response to chemical	115/387	2749/13345	0.0418333939614405	1.44254946360575	4.49995038236517	1.04482666894171e-05	0.000700556281525415	0.000552108408219724	CRLF1/PAX6/CD9/DPEP1/RRAGD/KCNH2/NTN1/PFKP/SEMA3A/CACNG4/P2RX5/COL16A1/MMP2/SLC4A11/NLRP1/SEMA6A/IL11/ITPR3/BIRC7/JAG1/SMAD7/ACP5/RGCC/SLC6A2/ACSBG1/BBC3/GRIN2D/SERPINE1/TLE4/ENG/PTGDS/DKK1/AREG/AIP/TRPV4/CCR6/OPRD1/ID3/SLC2A1/NRP2/SOX4/EREG/ABCC4/TNFSF14/FOSB/RAC2/LSP1/TESMIN/CHI3L1/LOXL2/ETS1/BIN1/KLF4/ADCY3/ANXA3/GATA6/COL6A2/OSR1/TPBG/EGFR/NOTCH1/ANKRD1/PTPRJ/SESN3/IL18/SLC7A11/EPHB1/FZD7/NBL1/SPON2/LAPTM5/UBXN10/INHBB/ITGA2/GPX8/ALDH1A1/JAM3/GREM1/TUBA1A/CYP2S1/AXL/LY6D/ABCA3/DDIT4/GDNF/NPNT/AGPAT2/WNT10B/KRT19/RARG/CLCF1/P2RY2/GRIN1/CPNE7/TH/SOCS3/WT1/MAPK11/GCNT1/ISG15/CLDN4/S100A4/PDGFA/PLCG2/SIRPA/AKR1B10/SULT1C4/ARC/L1CAM/TGM2/HSPA1B/HSPA1A/GPSM3/GRIN2B/SSTR3	115
GO:0040011	locomotion	50/387	917/13345	0.054525627044711	1.88021832793713	4.77313770687482	1.08901704448757e-05	0.000714047079095895	0.000562740505837968	ITGA2B/PAX6/CD9/DPEP1/NGFR/NTN1/VASH1/SEMA3A/MCAM/MMP2/SEMA6A/JAG1/SMAD7/RGCC/CEMIP/SERPINE1/ENG/TRPV4/CCR6/NRP2/PLP1/TNFSF14/RAC2/LSP1/ETS1/KLF4/ANXA3/TPBG/EGFR/NOTCH1/PTPRJ/EPHB1/NBL1/CARMIL2/S100A11/ITGA2/JAM3/GREM1/GDNF/ATOH8/FUT3/FRMD5/FAM110C/GCNT1/CLDN4/S100A4/PDGFA/PLCG2/L1CAM/GPSM3	50
GO:0009966	regulation of signal transduction	106/387	2482/13345	0.0427074939564867	1.47269123216877	4.51058692764328	1.10044541148261e-05	0.000714047079095895	0.000562740505837968	TENM1/MVP/RRAGD/LTBP1/DKK3/RASGRF1/NGFR/ARHGAP10/LMCD1/SEMA3A/CACNG4/GPR137B/DUSP13B/P2RX5/MMP2/DOCK3/LTBP4/SEMA6A/IL11/MFNG/BIRC7/JAG1/SMAD7/NCALD/BBC3/GRIN2D/SERPINE1/TLE4/ENG/DKK1/RAB34/AIP/TRPV4/ARFGEF3/MDFI/ZAP70/APC2/CHD5/DUSP4/BICC1/ARHGAP9/SOX4/TNFSF14/CHAC1/EPS8L1/CHI3L1/KLF4/IER3/DUSP5/MAP3K12/GATA6/GPR161/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/SESN3/IL18/GRAP/TNIK/APCDD1/EPHB1/FZD7/NBL1/ZFYVE28/SQSTM1/LAPTM5/INHBB/GREM1/AXL/KLK6/DDIT4/GDNF/NPNT/ATOH8/AGPAT2/WNT10B/EGFL7/GRIN1/HIC1/NKX2-5/SOCS3/FAM110C/RASA3/ISG15/PLA2G2A/S100A4/SLC39A10/MAGEA3/PDGFA/PLCG2/SIRPA/NRARP/ARC/EPS8L3/ALPK2/RASGEF1A/TGM2/SAMD5/HSPA1B/HSPA1A/GRIN2B/ARHGAP23	106
GO:0030155	regulation of cell adhesion	37/387	599/13345	0.0617696160267112	2.13001427875054	4.89034948440596	1.17970134879879e-05	0.000753323575590083	0.000593694312879189	CD9/TSPAN32/SMARCD3/COL16A1/MMP2/FXYD5/SEMA6A/UNC13D/JAG1/SMAD7/RGCC/SERPINE1/ENG/TRPV4/ZAP70/SOX4/TNFSF9/TNFSF14/RAC2/ETS1/KLF4/NOTCH1/PTPRJ/IL18/FZD7/LAPTM5/ITGA2/JAM3/GREM1/NPNT/WNT10B/FUT3/FRMD5/GCNT1/SIRPA/NRARP/TGM2	37
GO:0043588	skin development	18/387	194/13345	0.0927835051546392	3.19947254854951	5.33297482302825	1.39925337607093e-05	0.000879561926864584	0.000693182758014084	PAX6/NGFR/ADAMTS2/JAG1/COMP/DKK1/EREG/KLF4/GATA6/EGFR/NOTCH1/IL18/APCDD1/ITGA2/KRT80/WNT10B/CLDN4/PDGFA	18
GO:2000145	regulation of cell motility	44/387	777/13345	0.0566280566280566	1.95271683643777	4.72901590733019	1.54031814637094e-05	0.000951038514391863	0.000749513456924864	ITGA2B/PAX6/CD9/DPEP1/NGFR/NTN1/VASH1/SEMA3A/MCAM/MMP2/SEMA6A/JAG1/SMAD7/RGCC/CEMIP/SERPINE1/ENG/TRPV4/CCR6/NRP2/PLP1/TNFSF14/RAC2/ETS1/KLF4/ANXA3/EGFR/NOTCH1/PTPRJ/NBL1/CARMIL2/S100A11/ITGA2/JAM3/GREM1/ATOH8/FUT3/FRMD5/FAM110C/GCNT1/CLDN4/PDGFA/PLCG2/GPSM3	44
GO:0040017	positive regulation of locomotion	31/387	467/13345	0.0663811563169165	2.28903496395155	4.90036510492139	1.56024215634758e-05	0.000951038514391863	0.000749513456924864	ITGA2B/PAX6/NTN1/SEMA3A/MCAM/MMP2/SEMA6A/CEMIP/SERPINE1/TRPV4/CCR6/NRP2/PLP1/TNFSF14/RAC2/ETS1/ANXA3/TPBG/EGFR/NOTCH1/PTPRJ/CARMIL2/S100A11/ITGA2/JAM3/ATOH8/FAM110C/CLDN4/PDGFA/PLCG2/GPSM3	31
GO:0010646	regulation of cell communication	115/387	2776/13345	0.0414265129682997	1.42851890326088	4.38421938530337	1.65954702211676e-05	0.000996471294026226	0.00078531903073302	TENM1/MVP/RRAGD/LTBP1/DKK3/RASGRF1/NGFR/ARHGAP10/LMCD1/SEMA3A/CACNG4/GPR137B/DUSP13B/P2RX5/MMP2/DOCK3/LTBP4/SEMA6A/IL11/ITPR3/MFNG/BIRC7/JAG1/SMAD7/NCALD/BBC3/GRIN2D/SERPINE1/TLE4/ENG/DKK1/RAB34/NRXN2/AIP/TRPV4/ARFGEF3/MDFI/ZAP70/APC2/CHD5/DUSP4/BICC1/ARHGAP9/SOX4/TNFSF14/CHAC1/EPS8L1/SYT11/CHI3L1/DYSF/KLF4/IER3/DUSP5/MAP3K12/GATA6/GPR161/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/SESN3/IL18/SLC7A11/GRAP/TNIK/APCDD1/EPHB1/FZD7/NBL1/ZFYVE28/SQSTM1/LAPTM5/INHBB/ITGA2/GREM1/AXL/KLK6/DDIT4/GDNF/NPNT/ATOH8/AGPAT2/WNT10B/MYRIP/EGFL7/SNCG/GRIN1/HIC1/NKX2-5/SOCS3/FAM110C/RASA3/ISG15/PLA2G2A/S100A4/SLC39A10/MAGEA3/PDGFA/PLCG2/SIRPA/NRARP/ARC/EPS8L3/ALPK2/RASGEF1A/TGM2/SAMD5/HSPA1B/HSPA1A/DOC2B/GRIN2B/ARHGAP23	115
GO:0040012	regulation of locomotion	45/387	805/13345	0.0559006211180124	1.92763252925033	4.69196380185339	1.69162359521719e-05	0.00100079437111158	0.000788726047800956	ITGA2B/PAX6/CD9/DPEP1/NGFR/NTN1/VASH1/SEMA3A/MCAM/MMP2/SEMA6A/JAG1/SMAD7/RGCC/CEMIP/SERPINE1/ENG/TRPV4/CCR6/NRP2/PLP1/TNFSF14/RAC2/ETS1/KLF4/ANXA3/TPBG/EGFR/NOTCH1/PTPRJ/NBL1/CARMIL2/S100A11/ITGA2/JAM3/GREM1/ATOH8/FUT3/FRMD5/FAM110C/GCNT1/CLDN4/PDGFA/PLCG2/GPSM3	45
GO:2000147	positive regulation of cell motility	30/387	455/13345	0.0659340659340659	2.2736178550132	4.77691913919031	2.43873396578898e-05	0.00142188793396653	0.00112058988633965	ITGA2B/PAX6/NTN1/SEMA3A/MCAM/MMP2/SEMA6A/CEMIP/SERPINE1/TRPV4/CCR6/NRP2/PLP1/TNFSF14/RAC2/ETS1/ANXA3/EGFR/NOTCH1/PTPRJ/CARMIL2/S100A11/ITGA2/JAM3/ATOH8/FAM110C/CLDN4/PDGFA/PLCG2/GPSM3	30
GO:0048598	embryonic morphogenesis	30/387	458/13345	0.0655021834061135	2.25872516163976	4.73715123386836	2.76019217259778e-05	0.00158632187290869	0.00125018027426534	SOX8/PAX6/NTN1/MMP2/ASB2/ENG/DKK1/MDFI/DUSP4/COL4A2/KLF4/STRA6/DUSP5/GATA6/OSR1/NOTCH1/FZD7/ITGA2/SPINT1/GREM1/CCDC103/GDNF/ATOH8/RARG/DSCAML1/TH/FZD2/NKX2-5/SOCS3/LAMB3	30
GO:0001763	morphogenesis of a branching structure	15/387	149/13345	0.100671140939597	3.47146350345976	5.24270828871594	2.80083925714417e-05	0.00158701075091422	0.0012507231790242	SOX8/CTSZ/TMEM59L/ENG/AREG/NOTCH1/SPINT1/GREM1/GDNF/NPNT/SOCS3/WT1/PDGFA/NRARP/TGM2	15
GO:0023051	regulation of signaling	114/387	2778/13345	0.041036717062635	1.4150774914751	4.24863049276011	2.84588742020733e-05	0.00159013959604084	0.00125318902188077	TENM1/MVP/RRAGD/LTBP1/DKK3/RASGRF1/NGFR/ARHGAP10/LMCD1/SEMA3A/CACNG4/GPR137B/DUSP13B/P2RX5/MMP2/DOCK3/LTBP4/SEMA6A/IL11/ITPR3/MFNG/BIRC7/JAG1/SMAD7/NCALD/BBC3/GRIN2D/SERPINE1/TLE4/ENG/DKK1/RAB34/NRXN2/AIP/TRPV4/ARFGEF3/MDFI/ZAP70/APC2/CHD5/DUSP4/BICC1/ARHGAP9/SOX4/TNFSF14/CHAC1/EPS8L1/SYT11/CHI3L1/DYSF/KLF4/IER3/DUSP5/MAP3K12/GATA6/GPR161/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/SESN3/IL18/SLC7A11/GRAP/TNIK/APCDD1/EPHB1/FZD7/NBL1/ZFYVE28/SQSTM1/LAPTM5/INHBB/GREM1/AXL/KLK6/DDIT4/GDNF/NPNT/ATOH8/AGPAT2/WNT10B/MYRIP/EGFL7/SNCG/GRIN1/HIC1/NKX2-5/SOCS3/FAM110C/RASA3/ISG15/PLA2G2A/S100A4/SLC39A10/MAGEA3/PDGFA/PLCG2/SIRPA/NRARP/ARC/EPS8L3/ALPK2/RASGEF1A/TGM2/SAMD5/HSPA1B/HSPA1A/DOC2B/GRIN2B/ARHGAP23	114
GO:0030335	positive regulation of cell migration	29/387	437/13345	0.0663615560640732	2.28835908443167	4.73235891803001	2.96593605679287e-05	0.00163451517212024	0.00128816141356311	ITGA2B/PAX6/SEMA3A/MCAM/MMP2/SEMA6A/CEMIP/SERPINE1/TRPV4/CCR6/NRP2/PLP1/TNFSF14/RAC2/ETS1/ANXA3/EGFR/NOTCH1/PTPRJ/CARMIL2/S100A11/ITGA2/JAM3/ATOH8/FAM110C/CLDN4/PDGFA/PLCG2/GPSM3	29
GO:0003008	system process	65/387	1355/13345	0.0479704797047971	1.65417584408402	4.39019762885519	3.0292902643607e-05	0.0016468695585842	0.00129789790558385	PAX6/ZIC2/KCNH2/RASGRF1/SLC2A3/LMCD1/CACNG4/MCAM/P2RX5/MMP2/ITPR3/PCSK5/ASB2/CTSZ/MYL9/SMAD7/RENBP/CEMIP/NCALD/TNNT1/GRIN2D/COMP/ENG/DKK1/NRXN2/TRPV4/SLC2A1/ABCC4/LRRN4/CNN1/NPAS1/SYT11/BIN1/IER3/STRA6/ADCY3/GATA6/TPBG/EGFR/NOTCH1/PTPRJ/SLC7A11/GRAP/PIEZO2/EPHB1/LHFPL4/CCDC78/SLC1A7/INHBB/ITGA2/JAM3/TUBA1A/GDNF/NPNT/WNT10B/MUC13/P2RY2/GRIN1/TH/FZD2/NKX2-5/TRPV2/CLDN4/ARC/GRIN2B	65
GO:0045165	cell fate commitment	17/387	187/13345	0.0909090909090909	3.1348367394879	5.08065893628828	3.14814943782025e-05	0.00168866735844678	0.00133083875181959	SOX8/PAX6/JAG1/DKK1/SOX6/APC2/KLF4/GATA6/DLX1/NOTCH1/FZD7/BATF/WNT10B/DSCAML1/NKX2-5/SOCS3/WT1	17
GO:0003215	cardiac right ventricle morphogenesis	5/387	14/13345	0.357142857142857	12.3154300479882	7.32037331372605	3.22350326195932e-05	0.0017063360030082	0.00134476341066779	SMARCD3/JAG1/SOX4/NOTCH1/NKX2-5	5
GO:0060411	cardiac septum morphogenesis	9/387	57/13345	0.157894736842105	5.44471644226846	5.81140562138915	3.46851392194721e-05	0.00178911856981762	0.0014100043518952	JAG1/SMAD7/ENG/NRP2/SOX4/GATA6/NOTCH1/FZD2/NKX2-5	9
GO:0051146	striated muscle cell differentiation	19/387	227/13345	0.0837004405286344	2.88625937688534	4.95347571779509	3.46883540755094e-05	0.00178911856981762	0.0014100043518952	CD9/EHD2/ASB2/MYL9/TNNT1/DKK1/SOX6/RBM24/TNFSF14/GATA6/NOTCH1/ANKRD1/FZD7/GREM1/WNT10B/KRT19/NKX2-5/WT1/ALPK2	19
GO:0045445	myoblast differentiation	11/387	87/13345	0.126436781609195	4.35994535032226	5.43353343662768	4.10307614200909e-05	0.00208945257206362	0.00164669758024402	SOX8/SMARCD3/JAG1/RBM24/ID3/SOX4/TNFSF14/NOTCH1/IL18/GREM1/WNT10B	11
GO:0003279	cardiac septum development	11/387	88/13345	0.125	4.31040051679587	5.38429393365771	4.56936402048013e-05	0.00228263417999701	0.00179894400621453	JAG1/SMAD7/ENG/NRP2/SOX4/STRA6/GATA6/NOTCH1/LUZP1/FZD2/NKX2-5	11
GO:0045596	negative regulation of cell differentiation	31/387	494/13345	0.062753036437247	2.16392576551695	4.55564428646918	4.59590774496042e-05	0.00228263417999701	0.00179894400621453	SOX8/PAX6/NTN1/SEMA3A/GPR137B/CETP/CHADL/JAG1/SMAD7/DKK1/AREG/SOX6/TRPV4/ID3/PAEP/SOX4/EREG/ZBTB46/OSR1/DLX1/EGFR/NOTCH1/IL18/EPHB1/FZD7/GREM1/WNT10B/ID4/RARG/NKX2-5/NRARP	31
GO:0035556	intracellular signal transduction	103/387	2479/13345	0.0415490116982654	1.43274305197249	4.12632117020776	4.98032539544893e-05	0.00244339622754769	0.00192564057652018	ASB4/TENM1/RRAGD/NFE2L3/RASGRF1/NGFR/NTN1/ARHGAP10/LMCD1/RHOBTB1/SEMA3A/GPR137B/DUSP13B/P2RX5/MMP2/DOCK3/NLRP1/SEMA6A/IL11/ITPR3/ASB2/BIRC7/SMAD7/NCALD/BBC3/GRIN2D/ENG/DKK1/RASD1/AIP/TRPV4/ARFGEF3/CCR6/MDFI/NEK11/ZAP70/RND3/CHD5/DUSP4/ARHGAP9/SOX4/TNFSF14/SDCBP2/RAC2/CHAC1/EPS8L1/CHI3L1/KLF4/IER3/ADCY3/DUSP5/RASGEF1B/MAP3K12/COL6A2/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/SESN3/PLCH2/IL18/GRAP/TNIK/EPHB1/FZD7/BATF/SQSTM1/ACOT11/LAPTM5/RRAD/GREM1/RHEBL1/AXL/CDC42EP5/DDIT4/NPNT/ATOH8/KNDC1/RARG/GRIN1/HIC1/SOCS3/FAM110C/MAPK11/RASA3/PLA2G2A/C15orf62/S100A4/MAGEA3/PDGFA/PLCG2/SIRPA/EPS8L3/RASGEF1A/TGM2/SAMD5/HSPA1B/HSPA1A/MAGEA2/GRIN2B/ARHGAP23	103
GO:0008544	epidermis development	19/387	234/13345	0.0811965811965812	2.79991828441441	4.80034355140712	5.25613728983496e-05	0.00254764341168748	0.00200779778274989	PAX6/NGFR/JAG1/DKK1/EREG/KLF4/GATA6/EGFR/NOTCH1/IL18/APCDD1/SPINT1/KRT80/AGPAT2/WNT10B/KRT15/CLDN4/LAMB3/PDGFA	19
GO:0098657	import into cell	40/387	722/13345	0.0554016620498615	1.91042682184858	4.34672197667173	6.25254726008019e-05	0.00299452352705983	0.00235998400342876	CD9/EHD2/KCNH2/SLC2A3/RHOBTB1/CACNG4/UNC13D/SLC6A2/ICAM5/SERPINE1/DKK1/RAB34/TRPV4/TSPO2/HAVCR1/NCF2/SLC2A1/SYNGR3/SYT11/DYSF/BIN1/STRA6/ANXA3/PTPRJ/SLC7A11/SPON2/SLC1A7/ITGA2/GREM1/AXL/TRPV3/GDNF/SNCG/TRPV2/SLC39A10/PLCG2/SIRPA/ARC/TGM2/DENND1C	40
GO:0009605	response to external stimulus	76/387	1699/13345	0.0447321954090642	1.54250942566915	4.1366149387392	6.35180771463564e-05	0.00300627322776226	0.00236924394259846	CD9/DPEP1/TSPAN32/NGFR/NTN1/SEMA3A/MMP2/NLRP1/SEMA6A/UNC13D/ELF4/ACP5/GRIN2D/SERPINE1/ENG/NRXN2/TRPV4/CCR6/ZAP70/NCF2/SLC2A1/NRP2/EREG/TNFSF14/FOSB/RAC2/LSP1/NPAS1/SYT11/CHI3L1/ETS1/BIN1/KLF4/IER3/STRA6/TRIM54/ANXA3/GATA6/TPBG/EGFR/NOTCH1/ANKRD1/PTPRJ/IL18/PIEZO2/EPHB1/TRIM74/BATF/NBL1/SPON2/SQSTM1/ITGA2/JAM3/GREM1/TUBA1A/AXL/DDIT4/GDNF/NPNT/METRNL/TH/PRF1/SOCS3/H2BC21/MAPK11/ISG15/PLA2G2A/S100A4/PDGFA/H2BC12/PLCG2/SIRPA/L1CAM/HSPA1B/HSPA1A/GPSM3	76
GO:0048522	positive regulation of cellular process	166/387	4485/13345	0.0370122630992196	1.27630142392529	3.92443370654498	7.07846262998259e-05	0.00331123897214186	0.00260958744694095	MCUB/SOX8/ITGA2B/ASB4/CRLF1/PAX6/TENM1/EHD2/RRAGD/ANK1/ZIC2/KCNH2/RASGRF1/NGFR/NTN1/LMCD1/SEMA3A/CACNG4/FSCN1/MCAM/GPR137B/SMARCD3/P2RX5/COL16A1/MMP2/FXYD5/NLRP1/SEMA6A/UNC13D/IL11/ITPR3/MFNG/BIK/BIRC7/EEF1A2/JAG1/SMAD7/ELF4/RGCC/CEMIP/OLFM2/BBC3/GRIN2D/COMP/SERPINE1/ENG/DKK1/RAB34/AREG/SOX6/AIP/TRPV4/RBM24/CCR6/HAVCR1/ZAP70/CHD5/OPRD1/ID3/NRP2/PAEP/PLP1/SOX4/EREG/TNFSF9/TNFSF14/FOSB/RAC2/ANGPTL8/ZBTB46/EPS8L1/SYT11/CHI3L1/LOXL2/ETS1/AVIL/PKIB/BIN1/KLF4/ANXA3/MAP3K12/GATA6/OSR1/DLX1/TPBG/CREB5/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/SESN3/IL18/HSPB8/TNIK/EPHB1/FZD7/BATF/TENT5B/NBL1/SPON2/CARMIL2/SQSTM1/LAPTM5/INHBB/S100A11/ITGA2/CDCA7L/JAM3/SPINT1/GREM1/AXL/CDC42EP5/KLK6/ABCA3/GDNF/NPNT/ATOH8/AGPAT2/WNT10B/MYRIP/FUT3/KNDC1/FRMD5/SYNPO/ID4/RARG/EGFL7/CLCF1/METRNL/GRIN1/HIC1/FZD2/PRF1/NKX2-5/SOCS3/FAM110C/WT1/MAPK11/THBS2/GCNT1/ISG15/TRPV2/PLA2G2A/C15orf62/CLDN4/S100A4/SLC39A10/SERTAD1/PDGFA/PLCG2/S100A6/SIRPA/NRARP/ARC/EPS8L3/L1CAM/RASGEF1A/TGM2/HSPA1B/HSPA1A/SPDYC/GPSM3/DUX4/DOC2B/GRIN2B	166
GO:0007611	learning or memory	17/387	200/13345	0.085	2.93107235142119	4.75513399834755	7.36312845862202e-05	0.00334958857867942	0.00263981077200372	PAX6/RASGRF1/ITPR3/DKK1/NRXN2/LRRN4/SYT11/STRA6/ADCY3/TPBG/EGFR/SLC7A11/TUBA1A/GRIN1/TH/ARC/GRIN2B	17
GO:0007612	learning	12/387	109/13345	0.110091743119266	3.79631605148994	5.06583029346608	7.41022578927339e-05	0.00334958857867942	0.00263981077200372	DKK1/NRXN2/LRRN4/SYT11/STRA6/ADCY3/TPBG/SLC7A11/TUBA1A/GRIN1/TH/ARC	12
GO:0030168	platelet activation	12/387	109/13345	0.110091743119266	3.79631605148994	5.06583029346608	7.41022578927339e-05	0.00334958857867942	0.00263981077200372	CD9/TSPAN32/ITPR3/MYL9/COMP/PTPRJ/SLC7A11/AXL/PDIA2/RASA3/PDGFA/PLCG2	12
GO:0001704	formation of primary germ layer	11/387	94/13345	0.117021276595745	4.03526856891528	5.1034778693761	8.43934961084619e-05	0.00377238927604825	0.0029730200032595	MMP2/DKK1/DUSP4/COL4A2/KLF4/DUSP5/GATA6/FZD7/ITGA2/ATOH8/LAMB3	11
GO:0001501	skeletal system development	25/387	373/13345	0.0670241286863271	2.31120671141869	4.43865735585789	9.00289807680842e-05	0.00398007241351652	0.00313669508471336	P2RX5/MMP2/PCSK5/CHADL/SMAD7/ACP5/COMP/ENG/SOX6/TRPV4/MDFI/BMP8B/CHI3L1/TTC9/LOXL2/OSR1/DLX1/CSGALNACT1/EXTL1/GREM1/WNT10B/RARG/DSCAML1/MAPK11/TGM2	25
GO:0045662	negative regulation of myoblast differentiation	5/387	17/13345	0.294117647058824	10.1421188630491	6.51805984469585	9.27158438310753e-05	0.0040233643526706	0.0031708134621306	SOX8/ID3/SOX4/NOTCH1/IL18	5
GO:0098773	skin epidermis development	11/387	95/13345	0.115789473684211	3.99279205766354	5.05894453001898	9.30084227686716e-05	0.0040233643526706	0.0031708134621306	NGFR/DKK1/KLF4/GATA6/EGFR/NOTCH1/IL18/APCDD1/WNT10B/CLDN4/PDGFA	11
GO:0048468	cell development	90/387	2129/13345	0.0422733677782997	1.45772117054628	3.98106567074352	9.48955788248228e-05	0.00406132886821556	0.00320073329698059	SOX8/PAX6/TENM1/RASGRF1/NGFR/NTN1/HES2/SEMA3A/GPR137B/SMARCD3/P2RX5/MMP2/SEMA6A/IL11/MFNG/ASB2/MYL9/JAG1/SMAD7/TNNT1/COMP/ENG/DKK1/AREG/TRPV4/TSPO2/CCR6/DNAH1/ZAP70/CHD5/NRP2/PAEP/PLP1/SOX4/EREG/TNFSF9/RAC2/ANGPTL8/ZBTB46/ETS1/AVIL/BIN1/KLF4/OSR1/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/IL18/TNIK/EPHB1/FZD7/BATF/NBL1/INHBB/JAM3/SPINT1/CD3D/TUBA1A/AXL/LY6D/KLK6/GDNF/WNT10B/KRT19/KNDC1/ID4/RARG/CLCF1/DSCAML1/TH/FZD2/NKX2-5/SOCS3/WT1/ISG15/SAMD11/TRPV2/PLCG2/S100A6/NRARP/ARC/ALPK2/L1CAM/TGM2/HSPA1B/HSPA1A	90
GO:0010647	positive regulation of cell communication	64/387	1381/13345	0.0463432295438088	1.59806304460498	4.05634715176264	9.84860855626282e-05	0.00417062654966793	0.00328687080016217	TENM1/RRAGD/RASGRF1/NGFR/LMCD1/SEMA3A/CACNG4/GPR137B/P2RX5/MMP2/IL11/ITPR3/MFNG/BIRC7/JAG1/BBC3/GRIN2D/ENG/DKK1/RAB34/TRPV4/ZAP70/CHD5/SOX4/TNFSF14/CHI3L1/MAP3K12/GATA6/TPBG/EGFR/NOTCH1/ANKRD1/PTPRJ/IL18/TNIK/FZD7/SQSTM1/LAPTM5/INHBB/ITGA2/GREM1/AXL/KLK6/NPNT/ATOH8/AGPAT2/WNT10B/MYRIP/GRIN1/HIC1/FAM110C/PLA2G2A/S100A4/SLC39A10/PDGFA/PLCG2/NRARP/ARC/RASGEF1A/TGM2/HSPA1B/HSPA1A/DOC2B/GRIN2B	64
GO:0048568	embryonic organ development	23/387	332/13345	0.0692771084337349	2.38889667195915	4.42873582779438	0.000105084110220597	0.00440368099393189	0.00347054100860129	PAX6/NTN1/VASH1/PCSK5/ASB2/ENG/MDFI/ID3/STRA6/OSR1/EGFR/NOTCH1/SPINT1/CCDC103/GDNF/KRT19/RARG/DSCAML1/TH/FZD2/NKX2-5/SOCS3/PDGFA	23
GO:0007492	endoderm development	9/387	66/13345	0.136363636363636	4.70225510923185	5.21056880169748	0.000113408445951512	0.00470269349341289	0.00370619276061583	MMP2/DKK1/DUSP4/COL4A2/DUSP5/GATA6/NOTCH1/LAMB3/ARC	9
GO:2000027	regulation of animal organ morphogenesis	8/387	52/13345	0.153846153846154	5.30510832836414	5.37531308458528	0.000114557286193006	0.00470269349341289	0.00370619276061583	SOX8/NGFR/DKK1/APCDD1/GREM1/GDNF/WT1/PDGFA	8
